Code	Indication	Categories	Regimen	URL
00287b	Treatment of adult patients who are not eligible for haematopoietic stem cell transplantation with Intermediate-2 and high risk myelodysplastic syndromes (MDS) according to the International Prognostic Scoring System (IPSS).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	azacitidine 75mg/m2 5 - 2 - 2	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/287-azacitidine-75mg-m2-5-2-2-therapy.pdf
00287c	Treatment of adult patients who are not eligible for haematopoietic stem cell transplantation with Chronic myelomonocytic leukaemia (CMML) with 10-29% marrow blasts without myeloproliferative disorder.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	azacitidine 75mg/m2 5 - 2 - 2	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/287-azacitidine-75mg-m2-5-2-2-therapy.pdf
00287d	Treatment of adult patients who are not eligible for haematopoietic stem cell transplantation with Acute myeloid leukaemia (AML) with20-30% blasts and multi-lineage dysplasia, according to WHO classification.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	azacitidine 75mg/m2 5 - 2 - 2	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/287-azacitidine-75mg-m2-5-2-2-therapy.pdf
00288a	Intermediate-1 and low risk myelodysplastic syndromes (MDS) according to the International Prognostic Scoring System (IPSS).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	azacitidine 100mg/m2 5-day	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/288-azacitidine-100mg-m2-5-day-therapy.pdf
00288b	Treatment of adult patients who are not eligible for haematopoietic stem cell transplantation with Intermediate-2 and high risk myelodysplastic syndromes (MDS) according to the International Prognostic Scoring System (IPSS).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	azacitidine 100mg/m2 5-day	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/288-azacitidine-100mg-m2-5-day-therapy.pdf
00288c	Treatment of adult patients who are not eligible for haematopoietic stem cell transplantation with Chronic myelomonocytic leukaemia (CMML) with 10-29% marrow blasts without myeloproliferative disorder.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	azacitidine 100mg/m2 5-day	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/288-azacitidine-100mg-m2-5-day-therapy.pdf
00288d	Treatment of adult patients who are not eligible for haematopoietic stem cell transplantation with Acute myeloid leukaemia (AML) with 20-30% blasts and multi-lineage dysplasia, according to WHO classification.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	azacitidine 100mg/m2 5-day	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/288-azacitidine-100mg-m2-5-day-therapy.pdf
00527a	Treatment of patients with relapsed or refractory Chronic Lymphocytic Leukaemia (CLL).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	bendamustine	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/lymphoma-myeloma/527-bendamustine-monotherapy.pdf
00538a	Treatment of adult patients with relapsed or refractory B cell precursor (BCP) Philadelphia chromosome negative acute lymphoblastic leukaemia (ALL) who have received no prior salvage treatment for relapsed/refractory (R/R) disease and are considered eligible for transplant (i.e. as a bridge-to-transplant).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	blinatumomab	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/538-blinatumomab-therapy.pdf
00590a	As monotherapy for the treatment of adults with Philadelphiachromosome negative CD19 positive B-precursor acute lymphoblasticleukaemia (ALL) in first or second complete remission with minimalresidual disease (MRD) greater than or equal to 0.1%.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	blinatumomab therapy (all with mrd ≥ 0.1%)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/590-blinatumomab-mrd.pdf
00224a	"Treatment of adult patients with chronic phase, accelerated phase, and blast phase Ph+CML previously treated with one or more TKI(s) and for whom imatinib, nilotinib and dasatinib are not considered appropriate treatment options.
Treatment of adult patients with chronic phase (CP), accelerate phase (AP), and blast phase (BP) Philadelphia choromosome positive chronic myelogenous leukaemia (Ph+CML) previously treated with one or more tyrosine kinase inhibitor(s) and for whom imatinib, nilotonib and dasatinib are not considered appropriate treatment options."	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	bosutinib	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/224-bosutinib-monotherapy-regimen.pdf
00411b	Treatment of patients with Chronic Lymphocytic Leukaemia.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	chlorambucil 10mg/m2	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/411-chlorambucil-10mg-m2-therapy.pdf
00402a	First line treatment for adult patients with Hairy Cell Leukaemia.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	cladribine 0.14mg/day day 1 to 5	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/402-cladribine-0-14mg-day-day-1-to-5-therapy.pdf
00469a	First line treatment for adult patients with Hairy Cell Leukaemia.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	cladribine 0.14mg/kg weekly	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/469-cladribine-0-14mg-kg-weekly-therapy.pdf
00534a	Treatment for adult patients with relapsed or partially responsive  Hairy Cell Leukaemia.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	cladribine weekly and rituximab	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/534-cladribine-weekly-and-rituximab-therapy.pdf
00531a	Treatment for adult patients with relapsed or partially responsive  Hairy Cell Leukaemia.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	cladribine 5 day and rituximab	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/lymphoma-myeloma/531-cladribine-5-day-and-rituximab-therapy.pdf
00365a	Consolidation chemotherapy for the treatment of patients with Acute Myeloid Leukaemia (AML).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	high dose cytarabine	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/365.pdf
00364a	Consolidation chemotherapy for the treatment of patients Acute Myeloid Leukaemia (AML).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	intermediate dose cytarabine	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/364.pdf
00359a	Induction chemotherapy regimen for the treatment of patients with de novo or secondary Acute Myeloid Leukaemia (AML).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	da(60/100) 3+10: course 1 induction therapy (aml - 17)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/359.pdf
00360a	Induction chemotherapy regimen for the treatment of patients with de novo or secondary Acute Myeloid Leukaemia (AML).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	da (50/100) (3+8) course 2 induction therapy (aml - 17)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/360.pdf
00231a	Treatment of adult patients aged 65 years and above with newly diagnosed de novo or secondary AML, according to the WHO classification, who are not candidates for standard induction chemotherapy.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	decitabine monotherapy - aml (28 day cycle)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/231.pdf
00788a	For the treatment of disease-related splenomegaly or symptoms in adult patients with:primary myelofibrosis (PMF),post polycythaemia vera myelofibrosis (PVMF) or post essential thrombocythaemia myelofibrosis (ET MF) who are Janus Associated Kinase (JAK) inhibitor naïve or have been treated with ruxolitinib.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	fedratinib	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/788-fedratinib-therapy.pdf
00363a	Treatment of Acute Myeloid Leukaemia (AML) in patients unsuitable for treatment with idarubicin or as consolidation post FLAG-Ida.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	flag	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/363 flag therapy regimen .pdf
00363b	Treatment of patients with high blast count (&gt;10%) Myelodysplastic Syndrome in patients unsuitable for treatment with idarubicin.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	flag	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/363 flag therapy regimen .pdf
00363c	Salvage regimen for patients with relapsed/refractory acute leukaemia.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	flag	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/363 flag therapy regimen .pdf
00362a	Induction of chemotherapy regimen for the treatment of patients with de novo, secondary Acute Myeloid Leukaemia (AML), or biphenotypic leukaemia.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	flag: ida 8mg/m2	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/362-flag-ida-8mg-m2-therapy.pdf
00362b	Treatment of patients with blast count (&gt;10%) Myelodysplastic Syndrome.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	flag: ida 8mg/m2	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/362-flag-ida-8mg-m2-therapy.pdf
00362c	Salvage regimen for patients with relapsed/refractory acute leukaemia.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	flag: ida 8mg/m2	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/362-flag-ida-8mg-m2-therapy.pdf
00241a	Treatment of B-cell chronic lymphocytic leukaemia (CLL).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	fludarabine, cyclophosamide and rituximab ( fc (iv) and r)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/241.pdf
00410a	Treatment of B-cell chronic lymphocytic leukaemia (CLL).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	fludarabine, cyclophosphamide and rituximab (fc oral+r)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/410-fcoral-and-r-fludarabine-cyclophosamide-and-rituximab-fc-oral-and-r-therapy.pdf
00612a	Gemtuzumab ozogamicin is indicated for combination therapy with DAUNOrubicin and cytarabine for the treatment of patients age 15 years and above with previously untreated, de novo CD33 positive Acute Myeloid Leukaemia (AML), except acute promyeloytic leukaemia.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	gemtuzumab ozogamicin, daunorubicin and cytarabine therapy (aml induction)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/612-gemtuzumab-ozogamicin-therpay.pdf
00296a	As a single agent for the treatment of adult patients with chronic lymphocytic leukaemia (CLL) who have received at least one prior therapy.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	ibrutinib therapy (cll/ waldenstrom's macroglobulinaemia)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/296.pdf
00296b	As a single agent for the treatment of adult patients with chronic lymphocytic leukaemia (CLL) in first line in the presence of 17p deletion or TP53 mutation in patients unsuitable for chemo-immunotherapy.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	ibrutinib therapy (cll/ waldenstrom's macroglobulinaemia)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/296.pdf
00296c	As a single agent for the treatment of adult patients with Waldenström’s macroglobulinaemia (WM) who have received at least one prior therapy, or in first line treatment for patients unsuitable for chemo-immunotherapy.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	ibrutinib therapy (cll/ waldenstrom's macroglobulinaemia)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/296.pdf
00389a	In combination with riTUXimab for the treatment of adult patients with chronic lymphocytic leukaemia (CLL) who have received at least one prior therapy.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	idelalisib and rituximab	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/idelalisib-and-rituximab-v2-389.pdf
00389b	In combination with riTUXimab for the treatment of adult patients with chronic lymphocytic leukaemia (CLL) as first line treatment in the presence of 17p deletion or TP53 mutation in patients who are not eligible for any other therapies.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	idelalisib and rituximab	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/idelalisib-and-rituximab-v2-389.pdf
00537a	Monotherapy for the treatment of adults with relapsed or refractory CD22- positive B cell precursor acute lymphoblastic leukaemia (ALL). Adult patients with Philadelphia chromosome positive (Ph+) relapsed or refractory B cell precursor ALL should have failed treatment with at least 1 tyrosine kinase inhibitor (TKI).	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	inotuzumab ozogamicin	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/537-inotuzumab-ozogamicin-monotherapy.pdf
00661a	Midostaurin is indicated as single agent maintenance therapy for adult patients with FLT3 mutation positive acute myeloid leukaemia (AML) in complete response after completion of induction and consolidation chemotherapy.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	midostaurin maintenance	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/661.pdf
00682a	"Midostaurin is indicated in combination with standard DAUNOrubicin and cytarabine induction chemotherapy for adult patients with newly diagnosed acute myeloid leukaemia (AML) who are FLT3 mutation positive.
Midostaurin is indicated in combination with standard DAUNOrubicin and cytarabine inductionchemotherapy for adult patients with newly diagnosed acute myeloid leukaemia (AML) who are FLT3 mutation positive."	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	midostaurin (daunorubicin and cytarabine) induction	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/682.pdf
00683a	Midostaurin is indicated in combination with intermediate dose cytarabine consolidation.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	midostaurin and intermediate dose cytarabine consolidation	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/683-midostaurin-intermediate-dose-cytarabine-consolidation-therapy.pdf
00286a	Treatment of adult patients with previously untreated chronic lymphocytic leukaemia (CLL) and with comorbidities making them unsuitable for full-dose fludarabine based therapy.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	obinutuzumab and chlorambucil	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/286 obinutuzumab-and-chlorambucil-therapy.pdf
00302a	Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukaemia (CML) who are resistant to dasatinib or nilotinib; who are intolerant to dasatinib or nilotinib and for whom subsequent treatment with imatinib is not clinically appropriate; or who have the T315I mutation.	oral-anti-cancer-medicines, lymphoma-myeloma, leukemia-bmt	ponatinib	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/leukemia-bmt/302.pdf
